ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,_is_outlier
5125.0,1960.0,graduation,married,79530.0,0.0,0.0,17-05-2013,64.0,333.0,0.0,815.0,129.0,42.0,29.0,1.0,4.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
4432.0,1976.0,graduation,divorced,31615.0,1.0,0.0,16-03-2013,82.0,2.0,3.0,20.0,6.0,11.0,9.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5955.0,1962.0,graduation,together,72025.0,0.0,0.0,17-11-2012,27.0,833.0,33.0,549.0,151.0,133.0,233.0,1.0,4.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
2928.0,1975.0,phd,single,52614.0,0.0,1.0,01-12-2012,63.0,789.0,0.0,142.0,12.0,9.0,38.0,2.0,2.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5680.0,1984.0,2n cycle,married,35684.0,1.0,0.0,22-04-2014,66.0,10.0,4.0,7.0,0.0,6.0,3.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
10313.0,1975.0,graduation,married,48178.0,1.0,1.0,28-10-2012,69.0,159.0,4.0,45.0,6.0,2.0,38.0,6.0,5.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
2557.0,1970.0,master,single,29548.0,1.0,0.0,29-08-2013,52.0,7.0,1.0,6.0,3.0,1.0,11.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
1245.0,1966.0,graduation,single,63810.0,0.0,1.0,11-11-2012,45.0,977.0,12.0,253.0,16.0,12.0,101.0,4.0,4.0,3.0,12.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
1519.0,1972.0,phd,single,38578.0,1.0,1.0,22-06-2013,2.0,38.0,4.0,22.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
10703.0,1975.0,master,single,46098.0,1.0,1.0,18-08-2012,86.0,57.0,0.0,27.0,0.0,0.0,36.0,4.0,3.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1726.0,1970.0,graduation,single,22585.0,0.0,0.0,18-03-2013,23.0,3.0,9.0,15.0,13.0,2.0,39.0,1.0,1.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
4459.0,1989.0,graduation,single,30279.0,1.0,0.0,30-12-2012,13.0,10.0,4.0,14.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1729.0,1961.0,phd,together,66426.0,0.0,1.0,02-10-2013,14.0,1043.0,24.0,97.0,32.0,24.0,157.0,2.0,3.0,5.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
1517.0,1969.0,graduation,single,30822.0,1.0,0.0,14-06-2013,92.0,3.0,9.0,13.0,2.0,12.0,12.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
2098.0,1969.0,phd,married,33581.0,2.0,0.0,08-01-2013,38.0,11.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9543.0,1985.0,graduation,married,19986.0,1.0,0.0,14-11-2013,74.0,3.0,6.0,5.0,0.0,2.0,6.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
6878.0,1954.0,graduation,widow,27421.0,0.0,0.0,12-12-2012,14.0,43.0,12.0,96.0,78.0,40.0,55.0,3.0,4.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
3310.0,1973.0,2n cycle,married,35688.0,2.0,1.0,22-08-2012,94.0,73.0,3.0,90.0,12.0,1.0,32.0,7.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
2724.0,1981.0,master,single,36143.0,1.0,0.0,30-03-2014,33.0,12.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
948.0,1971.0,graduation,single,10245.0,1.0,0.0,15-05-2013,32.0,4.0,7.0,7.0,6.0,4.0,13.0,3.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
6720.0,1968.0,master,together,43795.0,0.0,1.0,16-10-2013,11.0,314.0,11.0,53.0,4.0,3.0,107.0,3.0,7.0,3.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
6202.0,1960.0,graduation,together,63381.0,0.0,1.0,05-10-2012,78.0,571.0,50.0,142.0,33.0,50.0,159.0,4.0,4.0,5.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
2066.0,1949.0,graduation,together,38823.0,0.0,1.0,30-08-2012,56.0,70.0,0.0,11.0,2.0,8.0,23.0,1.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9799.0,1968.0,phd,divorced,83664.0,1.0,1.0,08-05-2013,57.0,866.0,21.0,151.0,28.0,21.0,86.0,3.0,2.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
8318.0,1979.0,graduation,together,90300.0,0.0,0.0,03-01-2014,7.0,594.0,134.0,786.0,33.0,134.0,57.0,0.0,5.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,True
5642.0,1979.0,master,together,62499.0,1.0,0.0,09-12-2013,0.0,140.0,4.0,61.0,0.0,13.0,4.0,2.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
2669.0,1993.0,graduation,single,74293.0,0.0,0.0,04-05-2014,66.0,375.0,152.0,335.0,93.0,91.0,81.0,1.0,5.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
455.0,1946.0,phd,married,51012.0,0.0,0.0,18-04-2013,86.0,102.0,9.0,63.0,2.0,9.0,24.0,1.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
7683.0,1968.0,master,married,70777.0,0.0,1.0,25-02-2014,80.0,554.0,35.0,113.0,0.0,7.0,78.0,3.0,5.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
3428.0,1991.0,phd,together,68682.0,0.0,0.0,06-10-2013,56.0,919.0,0.0,505.0,99.0,30.0,45.0,1.0,4.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
7414.0,1971.0,graduation,married,43824.0,1.0,1.0,15-09-2012,18.0,96.0,1.0,42.0,12.0,3.0,32.0,4.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
6354.0,1984.0,graduation,together,15345.0,1.0,0.0,31-08-2012,51.0,5.0,2.0,16.0,3.0,2.0,19.0,2.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
798.0,1987.0,graduation,single,23442.0,1.0,0.0,24-12-2012,71.0,2.0,0.0,6.0,8.0,6.0,5.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
8213.0,1980.0,2n cycle,together,14515.0,1.0,0.0,09-11-2012,71.0,6.0,4.0,9.0,6.0,36.0,35.0,4.0,2.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
2488.0,1956.0,2n cycle,divorced,31395.0,1.0,1.0,23-03-2013,80.0,23.0,1.0,25.0,0.0,8.0,7.0,4.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9999.0,1965.0,graduation,together,75276.0,0.0,0.0,27-09-2012,2.0,610.0,105.0,125.0,137.0,42.0,21.0,1.0,9.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
7617.0,1974.0,graduation,single,42373.0,1.0,1.0,15-08-2013,83.0,67.0,5.0,61.0,3.0,8.0,19.0,5.0,2.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
615.0,1960.0,graduation,together,30507.0,0.0,0.0,11-03-2013,29.0,65.0,36.0,74.0,38.0,20.0,110.0,1.0,5.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
2552.0,1955.0,phd,single,55521.0,1.0,2.0,22-10-2013,11.0,416.0,0.0,26.0,0.0,0.0,4.0,9.0,6.0,3.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
194.0,1965.0,graduation,married,48006.0,1.0,1.0,09-06-2014,55.0,23.0,0.0,11.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
3645.0,1972.0,phd,single,27213.0,1.0,0.0,30-08-2012,19.0,19.0,3.0,26.0,10.0,9.0,3.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
8890.0,1971.0,phd,divorced,65808.0,1.0,1.0,30-05-2014,1.0,155.0,7.0,80.0,13.0,7.0,10.0,3.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5049.0,1974.0,phd,together,30351.0,1.0,0.0,06-06-2013,19.0,14.0,0.0,24.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9973.0,1963.0,graduation,married,50437.0,0.0,2.0,17-10-2012,28.0,370.0,9.0,92.0,6.0,9.0,4.0,3.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
7301.0,1982.0,2n cycle,single,23616.0,1.0,0.0,17-11-2012,76.0,4.0,22.0,11.0,3.0,7.0,32.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
10882.0,1976.0,graduation,married,53858.0,0.0,1.0,09-11-2012,50.0,407.0,53.0,221.0,58.0,150.0,26.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
7030.0,1955.0,phd,married,66465.0,0.0,1.0,30-03-2013,1.0,1200.0,0.0,204.0,38.0,29.0,14.0,3.0,11.0,9.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,True
7422.0,1987.0,graduation,single,46923.0,1.0,0.0,22-08-2012,90.0,85.0,44.0,54.0,102.0,78.0,6.0,3.0,5.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
3523.0,1962.0,graduation,together,75072.0,0.0,1.0,23-01-2013,83.0,583.0,34.0,309.0,0.0,22.0,125.0,2.0,5.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
7106.0,1943.0,phd,married,75865.0,0.0,0.0,31-03-2014,73.0,483.0,0.0,591.0,156.0,0.0,12.0,1.0,3.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
6504.0,1975.0,2n cycle,together,19789.0,1.0,0.0,20-11-2013,24.0,2.0,5.0,9.0,28.0,6.0,28.0,3.0,2.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
5067.0,1994.0,graduation,together,80134.0,0.0,0.0,14-02-2014,11.0,966.0,26.0,282.0,52.0,26.0,26.0,1.0,2.0,7.0,11.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,11.0,0.0,True
4216.0,1981.0,graduation,single,91065.0,0.0,0.0,22-02-2013,33.0,822.0,114.0,108.0,179.0,137.0,114.0,1.0,7.0,9.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,True
8581.0,1971.0,master,married,49505.0,1.0,1.0,05-03-2013,4.0,604.0,0.0,100.0,19.0,0.0,28.0,9.0,10.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
5929.0,1973.0,phd,married,37401.0,1.0,0.0,06-05-2014,14.0,19.0,3.0,19.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
3129.0,1983.0,graduation,married,30096.0,1.0,0.0,22-05-2014,30.0,5.0,3.0,11.0,12.0,5.0,9.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
6528.0,1982.0,master,together,18492.0,1.0,0.0,05-06-2014,75.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1361.0,1974.0,master,married,82584.0,0.0,0.0,04-06-2013,26.0,1076.0,68.0,103.0,29.0,91.0,68.0,1.0,3.0,4.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,True
6932.0,1941.0,phd,married,93027.0,0.0,0.0,13-04-2013,77.0,1285.0,42.0,716.0,55.0,0.0,21.0,0.0,7.0,10.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,True
7284.0,1953.0,graduation,married,48686.0,1.0,2.0,04-12-2013,8.0,10.0,0.0,7.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1340.0,1986.0,graduation,married,92910.0,0.0,0.0,24-04-2014,42.0,551.0,137.0,792.0,179.0,103.0,33.0,1.0,6.0,7.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,0.0,True
8746.0,1989.0,graduation,married,75433.0,1.0,0.0,05-04-2014,28.0,800.0,0.0,297.0,0.0,34.0,57.0,2.0,2.0,5.0,10.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,True
5987.0,1989.0,2n cycle,together,10404.0,1.0,0.0,04-05-2014,52.0,2.0,2.0,11.0,10.0,6.0,12.0,2.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
3767.0,1968.0,graduation,married,61314.0,0.0,1.0,25-04-2013,1.0,378.0,0.0,189.0,97.0,172.0,172.0,2.0,5.0,5.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
3725.0,1961.0,phd,single,84865.0,0.0,0.0,09-05-2013,1.0,1248.0,16.0,349.0,43.0,16.0,16.0,1.0,2.0,4.0,9.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,11.0,1.0,True
4324.0,1989.0,graduation,married,42387.0,1.0,0.0,29-10-2012,42.0,235.0,0.0,235.0,19.0,4.0,191.0,5.0,8.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
238.0,1967.0,2n cycle,together,67309.0,1.0,1.0,23-01-2013,76.0,515.0,47.0,181.0,149.0,95.0,95.0,15.0,9.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
6694.0,1964.0,graduation,married,75236.0,0.0,1.0,25-11-2013,27.0,438.0,66.0,400.0,12.0,38.0,114.0,1.0,8.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
498.0,1970.0,graduation,single,30015.0,1.0,0.0,02-02-2014,28.0,25.0,0.0,22.0,2.0,3.0,5.0,2.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9347.0,1956.0,master,together,50943.0,0.0,1.0,21-06-2013,49.0,31.0,0.0,7.0,2.0,0.0,6.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9699.0,1966.0,graduation,divorced,67272.0,0.0,1.0,21-12-2013,12.0,357.0,35.0,271.0,28.0,28.0,14.0,3.0,6.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
10664.0,1949.0,master,widow,51529.0,0.0,1.0,07-09-2013,14.0,400.0,4.0,35.0,6.0,0.0,22.0,2.0,9.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5455.0,1971.0,phd,married,32011.0,1.0,0.0,22-08-2013,89.0,99.0,0.0,15.0,2.0,1.0,5.0,3.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
456.0,1986.0,2n cycle,married,7500.0,1.0,0.0,07-02-2013,96.0,1.0,11.0,5.0,4.0,6.0,9.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5012.0,1989.0,graduation,married,28691.0,1.0,0.0,04-07-2013,56.0,5.0,4.0,13.0,8.0,0.0,4.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
7495.0,1948.0,phd,married,56223.0,0.0,1.0,20-12-2013,72.0,77.0,28.0,31.0,16.0,0.0,4.0,2.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5029.0,1946.0,graduation,married,18100.0,0.0,0.0,06-08-2013,14.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
10642.0,1989.0,graduation,single,30279.0,1.0,0.0,30-12-2012,13.0,10.0,4.0,14.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
2106.0,1974.0,2n cycle,married,20130.0,0.0,0.0,17-03-2014,99.0,0.0,6.0,3.0,7.0,6.0,12.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
10364.0,1959.0,graduation,divorced,23295.0,0.0,0.0,13-07-2013,72.0,0.0,0.0,1.0,2.0,12.0,5.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5954.0,1972.0,master,divorced,42618.0,1.0,0.0,09-10-2013,92.0,76.0,14.0,74.0,13.0,5.0,10.0,2.0,5.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1137.0,1964.0,graduation,single,81246.0,0.0,0.0,29-12-2013,87.0,398.0,190.0,537.0,61.0,156.0,37.0,1.0,4.0,5.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,True
2541.0,1976.0,graduation,married,24027.0,1.0,0.0,09-06-2013,7.0,14.0,7.0,11.0,11.0,0.0,5.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
1142.0,1953.0,phd,married,55707.0,0.0,1.0,22-12-2013,91.0,208.0,7.0,82.0,30.0,66.0,35.0,2.0,3.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
2276.0,1955.0,graduation,single,57959.0,0.0,1.0,02-05-2013,71.0,430.0,16.0,322.0,43.0,24.0,33.0,5.0,4.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
2807.0,1969.0,graduation,married,56796.0,0.0,1.0,16-02-2013,24.0,656.0,38.0,161.0,62.0,47.0,37.0,3.0,8.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
6471.0,1971.0,master,single,36230.0,1.0,0.0,17-10-2013,17.0,14.0,2.0,30.0,8.0,2.0,3.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
6131.0,1980.0,2n cycle,married,70829.0,1.0,1.0,01-12-2013,87.0,141.0,70.0,106.0,72.0,19.0,23.0,2.0,4.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
6233.0,1976.0,graduation,married,65991.0,0.0,1.0,07-09-2012,21.0,507.0,19.0,364.0,25.0,47.0,9.0,3.0,9.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
4148.0,1972.0,graduation,married,38988.0,1.0,2.0,20-08-2012,90.0,164.0,24.0,103.0,12.0,3.0,42.0,7.0,5.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
4947.0,1966.0,2n cycle,single,89572.0,0.0,0.0,15-09-2012,44.0,606.0,24.0,974.0,197.0,194.0,64.0,1.0,7.0,7.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0,True
3225.0,1984.0,master,married,42207.0,1.0,0.0,01-04-2013,71.0,116.0,11.0,72.0,3.0,17.0,46.0,4.0,4.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
7540.0,1952.0,graduation,married,50300.0,0.0,1.0,25-05-2014,52.0,143.0,15.0,60.0,24.0,23.0,5.0,2.0,2.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
10648.0,1982.0,2n cycle,together,66664.0,0.0,0.0,25-09-2012,78.0,398.0,96.0,447.0,220.0,96.0,32.0,1.0,5.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
1992.0,1964.0,graduation,married,60597.0,0.0,1.0,01-01-2014,2.0,522.0,0.0,257.0,32.0,16.0,66.0,4.0,2.0,2.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0,True
7851.0,1949.0,graduation,widow,70165.0,0.0,0.0,22-09-2013,60.0,161.0,0.0,253.0,199.0,191.0,122.0,1.0,3.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
8594.0,1958.0,phd,widow,50520.0,0.0,1.0,28-01-2014,25.0,112.0,0.0,6.0,2.0,1.0,14.0,2.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
7059.0,1963.0,graduation,married,80124.0,0.0,0.0,26-06-2014,47.0,483.0,84.0,398.0,205.0,84.0,241.0,1.0,3.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
2815.0,1975.0,graduation,married,33183.0,1.0,0.0,24-02-2014,46.0,7.0,5.0,39.0,17.0,15.0,37.0,2.0,4.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
2416.0,1969.0,phd,single,66582.0,0.0,0.0,03-03-2014,83.0,789.0,25.0,420.0,16.0,38.0,0.0,1.0,2.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
7999.0,1955.0,phd,together,75261.0,0.0,0.0,23-04-2013,17.0,1239.0,17.0,413.0,23.0,34.0,17.0,1.0,5.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,True
9213.0,1970.0,graduation,widow,31880.0,1.0,0.0,31-10-2012,13.0,4.0,1.0,5.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9697.0,1951.0,graduation,married,53790.0,0.0,2.0,06-03-2014,86.0,335.0,42.0,127.0,28.0,5.0,5.0,3.0,7.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
3916.0,1971.0,phd,together,49269.0,1.0,0.0,15-08-2012,92.0,639.0,8.0,166.0,11.0,8.0,58.0,3.0,7.0,3.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
2021.0,1975.0,graduation,married,61456.0,0.0,1.0,27-03-2013,47.0,563.0,76.0,384.0,84.0,192.0,89.0,4.0,6.0,10.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,True
1581.0,1980.0,graduation,married,37406.0,1.0,0.0,10-10-2013,18.0,2.0,0.0,8.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
564.0,1981.0,phd,together,56937.0,1.0,0.0,04-08-2012,81.0,746.0,8.0,125.0,11.0,8.0,8.0,7.0,8.0,6.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,True
6619.0,1978.0,graduation,married,38415.0,1.0,1.0,02-01-2013,91.0,22.0,1.0,13.0,4.0,0.0,4.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
9081.0,1988.0,graduation,single,20518.0,1.0,0.0,18-05-2014,58.0,4.0,1.0,6.0,4.0,1.0,9.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
178.0,1956.0,graduation,married,62503.0,0.0,1.0,18-02-2013,40.0,478.0,0.0,193.0,110.0,75.0,117.0,4.0,8.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
916.0,1972.0,phd,single,41644.0,1.0,1.0,09-05-2014,67.0,20.0,3.0,4.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
5512.0,1977.0,master,married,55842.0,0.0,1.0,23-05-2014,19.0,451.0,0.0,39.0,0.0,4.0,24.0,1.0,7.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
8970.0,1972.0,phd,married,62010.0,0.0,1.0,23-10-2012,93.0,371.0,22.0,39.0,6.0,0.0,92.0,4.0,6.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,False
